ì¸óÕÇP,ì¸óÕÇQ,ì¸óÕÇR,èoóÕÇP,èoóÕÇQ
0.400371429,0.701399256,0.720235441,1.822006126,0.911003063
0.046383269,0.54777561,0.426670816,1.020829696,0.510414848
0.520822761,0.050620811,0.11976635,0.691209922,0.345604961
0.985589059,0.623692998,0.786553742,2.395835799,1.197917899
0.432208742,0.290826918,0.449876495,1.172912154,0.586456077
0.439305531,0.455907473,0.823268707,1.718481711,0.859240856
0.314702906,0.431796158,0.17947483,0.925973894,0.462986947
0.077025163,0.723510467,0.495323665,1.295859295,0.647929648
0.456433837,0.22753364,0.344479767,1.028447244,0.514223622
0.877853587,0.517545277,0.653950688,2.049349552,1.024674776
0.710805595,0.810731208,0.115184118,1.636720921,0.818360461
0.049578758,0.802288395,0.090560436,0.942427589,0.471213794
0.300172427,0.236941678,0.565520651,1.102634756,0.551317378
0.064845922,0.15848807,0.661921864,0.885255855,0.442627928
0.296639521,0.588377177,0.187137957,1.072154655,0.536077327
0.722700679,0.425808426,0.757995264,1.906504368,0.953252184
0.585104873,0.548141725,0.979900939,2.113147537,1.056573769
0.102854674,0.825078855,0.849126916,1.777060445,0.888530223
0.090207859,0.017941052,0.385289777,0.493438687,0.246719344
0.877309353,0.761799508,0.487055875,2.126164735,1.063082368
0.84357005,0.905701342,0.800681753,2.549953145,1.274976573
0.076838758,0.362240016,0.147575832,0.586654606,0.293327303
0.465724668,0.842733399,0.932571284,2.241029351,1.120514675
0.530366407,0.70689407,0.850042874,2.087303351,1.043651676
0.021739931,0.83029718,0.192028219,1.04406533,0.522032665
0.936888502,0.702241127,0.065961696,1.705091326,0.852545663
0.692253068,0.598456785,0.357111698,1.647821551,0.823910775
0.78083016,0.825693747,0.414334767,2.020858674,1.010429337
0.116966099,0.226788738,0.72842003,1.072174867,0.536087434
0.130199958,0.283827061,0.994274861,1.40830188,0.70415094
0.018574334,0.785105391,0.155682153,0.959361878,0.479680939
0.982062233,0.386276559,0.10716168,1.475500473,0.737750236
0.770497017,0.544714023,0.036752073,1.351963113,0.675981556
0.753920167,0.284971553,0.842740407,1.881632126,0.940816063
0.079383139,0.170877119,0.001339343,0.251599601,0.125799801
0.882665268,0.980291299,0.04811105,1.911067616,0.955533808
0.529473173,0.697992969,0.594574185,1.822040328,0.911020164
0.510639953,0.651240631,0.890723571,2.052604154,1.026302077
0.741647412,0.798578905,0.027819418,1.568045734,0.784022867
0.749347576,0.448655257,0.652742507,1.850745339,0.92537267
0.794370162,0.998508605,0.714891919,2.507770686,1.253885343
0.618995792,0.024416455,0.997043773,1.640456021,0.82022801
0.160893881,0.188683959,0.55093316,0.900511,0.4502555
0.691565804,0.258212037,0.307392542,1.257170382,0.628585191
0.344261798,0.385818683,0.130456121,0.860536602,0.430268301
0.112403428,0.259954813,0.797232462,1.169590702,0.584795351
0.798590117,0.599215431,0.711581576,2.109387124,1.054693562
0.862775182,0.887296933,0.641578592,2.391650707,1.195825354
0.771377362,0.370585902,0.721690694,1.863653958,0.931826979
0.379912066,0.086876661,0.427929717,0.894718443,0.447359222
0.886699685,0.664499455,0.737012778,2.288211918,1.144105959
0.742000939,0.053627744,0.443257697,1.238886381,0.61944319
0.475178268,0.716925404,0.073170427,1.265274099,0.632637049
0.085877625,0.339631403,0.749319243,1.174828271,0.587414136
0.72083623,0.688793569,0.651540777,2.061170577,1.030585288
0.324821212,0.877607798,0.106325458,1.308754468,0.654377234
0.655765585,0.44688157,0.337774132,1.440421288,0.720210644
0.884788231,0.045893864,0.54091438,1.471596475,0.735798238
0.385174966,0.562663436,0.726877944,1.674716346,0.837358173
0.086347344,0.961684125,0.293342307,1.341373776,0.670686888
0.253755056,0.693109302,0.932872419,1.879736778,0.939868389
0.932479449,0.235246972,0.264228979,1.4319554,0.7159777
0.723919788,0.830255888,0.932740477,2.486916152,1.243458076
0.605949065,0.666425627,0.057501492,1.329876184,0.664938092
0.534190142,0.782896876,0.240309714,1.557396732,0.778698366
0.317608305,0.618230098,0.200310718,1.13614912,0.56807456
0.314103242,0.233900922,0.906116905,1.454121068,0.727060534
0.622563338,0.03036298,0.983300028,1.636226346,0.818113173
0.863817978,0.219752041,0.05250093,1.13607095,0.568035475
0.107920876,0.891591422,0.054586475,1.054098773,0.527049387
0.248662609,0.23277318,0.553646574,1.035082363,0.517541181
0.021422751,0.216542388,0.394336943,0.632302082,0.316151041
0.795618185,0.839522136,0.368942518,2.004082838,1.002041419
0.91705461,0.471234743,0.172419524,1.560708877,0.780354438
0.728979347,0.751685195,0.010646719,1.491311261,0.74565563
0.35132855,0.662781584,0.055341986,1.06945212,0.53472606
0.352059368,0.828867442,0.197890741,1.37881755,0.689408775
0.038943179,0.059884825,0.398772852,0.497600856,0.248800428
0.65596562,0.01721137,0.743703736,1.416880726,0.708440363
0.272417592,0.178451804,0.38350879,0.834378186,0.417189093
0.260802413,0.332765118,0.477081795,1.070649326,0.535324663
0.524017204,0.634169608,0.896969501,2.055156314,1.027578157
0.684210156,0.67159938,0.301934753,1.65774429,0.828872145
0.795589758,0.06369904,0.675534402,1.534823199,0.7674116
0.827025244,0.684419848,0.130856191,1.642301283,0.821150641
0.76967775,0.214117145,0.811660709,1.795455604,0.897727802
0.530442421,0.264949064,0.398394621,1.193786106,0.596893053
0.720098731,0.583465907,0.635811024,1.939375662,0.969687831
0.023751293,0.522261502,0.148952294,0.694965089,0.347482544
0.532073432,0.049563289,0.018879047,0.600515768,0.300257884
0.087433636,0.363630091,0.071232296,0.522296024,0.261148012
0.673954849,0.212863147,0.442210199,1.329028195,0.664514097
0.962398727,0.374834391,0.374905522,1.71213864,0.85606932
0.789505936,0.851715396,0.945919474,2.587140807,1.293570404
0.334225666,0.782567913,0.404348712,1.521142291,0.760571145
0.597224575,0.542030702,0.003019557,1.142274834,0.571137417
0.585015321,0.796614454,0.631926327,2.013556102,1.006778051
0.217098249,0.536559805,0.635370811,1.389028865,0.694514433
0.147322264,0.91828044,0.171960497,1.237563201,0.618781601
0.458836888,0.401201257,0.10486571,0.964903855,0.482451927
0.025444296,0.81345229,0.45753689,1.296433476,0.648216738
0.486371106,0.309500558,0.473358979,1.269230643,0.634615322
0.088347629,0.319811106,0.400948592,0.809107327,0.404553664
0.520475475,0.87489367,0.717059964,2.112429109,1.056214555
0.803014498,0.797069178,0.826545018,2.426628693,1.213314347
0.324766166,0.306808935,0.514738496,1.146313598,0.573156799
0.828908654,0.060979428,0.657079758,1.54696784,0.77348392
0.224418567,0.686592068,0.980098598,1.891109233,0.945554617
0.962472147,0.773484983,0.089009394,1.824966524,0.912483262
0.440730222,0.52081744,0.032705381,0.994253043,0.497126521
0.426610776,0.73305535,0.821241235,1.980907362,0.990453681
0.13722639,0.486259836,0.539626893,1.163113119,0.58155656
0.137938847,0.240635881,0.748599495,1.127174223,0.563587112
0.40983436,0.423962184,0.364951874,1.198748419,0.599374209
0.67775464,0.609465995,0.765299313,2.052519948,1.026259974
0.256784634,0.211142549,0.433965969,0.901893153,0.450946577
0.260483237,0.107942189,0.375347252,0.743772678,0.371886339
0.838820688,0.344183208,0.138000513,1.321004409,0.660502204
0.239200868,0.717152286,0.858087409,1.814440563,0.907220282
0.931089475,0.875758486,0.696128909,2.50297687,1.251488435
0.267079209,0.108151869,0.297056253,0.672287331,0.336143666
0.676610014,0.006523441,0.013305001,0.696438456,0.348219228
0.687893895,0.797296552,0.212316817,1.697507264,0.848753632
0.116529722,0.369883914,0.89514766,1.381561296,0.690780648
0.089154954,0.267095518,0.268140499,0.624390971,0.312195486
0.572552871,0.65555272,0.577760359,1.805865951,0.902932976
0.380975995,0.619256814,0.863764247,1.863997055,0.931998528
0.961747575,0.634638792,0.610599243,2.20698561,1.103492805
0.946691259,0.394694404,0.963354711,2.304740374,1.152370187
0.911970018,0.160607668,0.445437423,1.518015109,0.759007554
0.057823785,0.545314317,0.86052147,1.463659573,0.731829787
0.348417983,0.473183088,0.144831594,0.966432664,0.483216332
0.766295411,0.998440282,0.316518812,2.081254505,1.040627253
0.759781104,0.847216199,0.773073764,2.380071068,1.190035534
0.940635896,0.652560935,0.861437685,2.454634516,1.227317258
0.877693831,0.538390309,0.874934105,2.291018245,1.145509122
0.995949216,0.071667925,0.088170486,1.155787627,0.577893814
0.29341988,0.965768316,0.65334449,1.912532686,0.956266343
0.628728896,0.745692096,0.431640557,1.806061549,0.903030775
0.436256515,0.346413981,0.864738189,1.647408685,0.823704343
0.091904579,0.627203577,0.121369262,0.840477418,0.420238709
0.320362825,0.794605831,0.662573122,1.777541778,0.888770889
0.103695526,0.658126979,0.829407633,1.591230138,0.795615069
0.983836125,0.369273875,0.237324553,1.590434553,0.795217276
0.501997828,0.255921429,0.119374434,0.877293692,0.438646846
0.26596648,0.527335246,0.397346867,1.190648593,0.595324296
0.598149647,0.617138987,0.533228068,1.748516702,0.874258351
0.337223734,0.420633248,0.242113036,0.999970018,0.499985009
0.42091964,0.120132243,0.717509734,1.258561617,0.629280808
0.218973928,0.624077194,0.450337236,1.293388359,0.646694179
0.469822821,0.463276793,0.09454116,1.027640775,0.513820387
0.59750186,0.769490543,0.792716166,2.159708569,1.079854285
0.086164648,0.692462764,0.520373525,1.299000937,0.649500468
0.8077744,0.510154458,0.223073088,1.541001946,0.770500973
0.212057562,0.336548905,0.890390989,1.438997456,0.719498728
0.385097004,0.151223692,0.159564939,0.695885635,0.347942817
0.479784999,0.650082559,0.544813373,1.674680931,0.837340465
0.364212523,0.640741003,0.55007399,1.555027515,0.777513758
0.901627748,0.466822979,0.483991114,1.85244184,0.92622092
0.716632969,0.316115459,0.306439814,1.339188242,0.669594121
0.655431318,0.176905604,0.294145752,1.126482675,0.563241337
0.663571486,0.934119515,0.273208477,1.870899478,0.935449739
0.739148629,0.711406398,0.07584299,1.526398017,0.763199008
0.477732972,0.587174639,0.613928089,1.6788357,0.83941785
0.335942598,0.050787238,0.204237296,0.590967131,0.295483566
0.549506734,0.168733823,0.722064147,1.440304704,0.720152352
0.052583371,0.057706202,0.465456395,0.575745968,0.287872984
0.967030329,0.775833955,0.563614818,2.306479102,1.153239551
0.874454058,0.342220442,0.833216928,2.049891428,1.024945714
0.355675608,0.63281965,0.865627726,1.854122983,0.927061492
0.57123938,0.599461262,0.704551892,1.875252534,0.937626267
0.425011599,0.259349697,0.832229803,1.516591099,0.758295549
0.344852575,0.446202139,0.084738785,0.875793499,0.43789675
0.860616463,0.797747538,0.373686038,2.032050039,1.016025019
0.850553779,0.027399398,0.8057018,1.683654977,0.841827488
0.93181638,0.375172755,0.503269824,1.810258959,0.905129479
0.370052761,0.93574547,0.909782393,2.215580624,1.107790312
0.197259618,0.306405793,0.434555426,0.938220837,0.469110419
0.552875832,0.154258331,0.78223871,1.489372873,0.744686436
0.310739162,0.205261806,0.959944222,1.47594519,0.737972595
0.267734996,0.105016819,0.568212733,0.940964548,0.470482274
0.056126181,0.603823468,0.568798122,1.22874777,0.614373885
0.169057953,0.061057746,0.221355115,0.451470814,0.225735407
0.795827988,0.187296059,0.316448126,1.299572173,0.649786086
0.461629027,0.114165251,0.597720946,1.173515224,0.586757612
0.139446123,0.520892659,0.211430242,0.871769024,0.435884512
0.501262556,0.263497229,0.628108614,1.3928684,0.6964342
0.98511984,0.553014961,0.485804603,2.023939405,1.011969702
0.022517894,0.38596309,0.318710641,0.727191624,0.363595812
0.787279886,0.557115864,0.815487488,2.159883237,1.079941619
0.050700833,0.580719226,0.366895482,0.998315542,0.499157771
0.154410535,0.182402631,0.21804499,0.554858156,0.277429078
0.809086696,0.691440058,0.618163987,2.11869074,1.05934537
0.721130829,0.925293837,0.847055586,2.493480252,1.246740126
0.845507836,0.760302717,0.423005591,2.028816144,1.014408072
0.276673834,0.552361316,0.743445699,1.572480848,0.786240424
0.490761549,0.611036775,0.06171559,1.163513913,0.581756957
0.145684992,0.700632821,0.319255428,1.165573241,0.58278662
0.136296567,0.064210085,0.470124088,0.67063074,0.33531537
0.019452814,0.965740858,0.686850819,1.67204449,0.836022245
0.359794453,0.653456566,0.447195915,1.460446934,0.730223467
0.085985958,0.280033632,0.981181478,1.347201068,0.673600534
0.94207306,0.031051139,0.544244187,1.517368385,0.758684193
0.778543568,0.650601034,0.525905275,1.955049877,0.977524939
0.225215193,0.414942862,0.257655357,0.897813412,0.448906706
0.909326882,0.853834264,0.06382653,1.826987676,0.913493838
0.208921539,0.585345482,0.418124023,1.212391045,0.606195522
0.566894028,0.769641143,0.189439584,1.525974756,0.762987378
0.347283093,0.322686288,0.326280447,0.996249828,0.498124914
0.743757628,0.457022983,0.742279436,1.943060047,0.971530024
0.64961074,0.760982836,0.898290153,2.308883729,1.154441864
0.703683633,0.057004207,0.959888737,1.720576577,0.860288289
0.344747169,0.989752899,0.233898478,1.568398545,0.784199272
0.199861609,0.885122854,0.464109618,1.549094081,0.774547041
0.920551507,0.755013855,0.046428435,1.721993797,0.860996899
0.208157332,0.676569037,0.891136832,1.775863201,0.8879316
0.007597083,0.939058767,0.552866366,1.499522216,0.749761108
0.580590469,0.059688386,0.528253458,1.168532313,0.584266157
0.819048622,0.23039953,0.148736813,1.198184966,0.599092483
0.430818835,0.479534978,0.344409171,1.254762985,0.627381492
0.575756862,0.095985842,0.178830393,0.850573098,0.425286549
0.812584056,0.921597817,0.603400498,2.337582371,1.168791186
0.63185618,0.892947523,0.08702461,1.611828313,0.805914156
0.184783796,0.979393274,0.60232396,1.76650103,0.883250515
0.112153461,0.049760343,0.083637718,0.245551522,0.122775761
0.81545536,0.189756464,0.289553019,1.294764842,0.647382421
0.272015279,0.246519197,0.092546981,0.611081457,0.305540729
0.604423738,0.855917449,0.45998951,1.920330698,0.960165349
0.66655574,0.344098239,0.18422481,1.194878788,0.597439394
0.79245612,0.655850804,0.770542453,2.218849377,1.109424688
0.663398885,0.235683872,0.046665742,0.945748499,0.47287425
0.802472886,0.956501996,0.732863369,2.491838252,1.245919126
0.114360951,0.181981736,0.772081704,1.06842439,0.534212195
0.754447259,0.654034807,0.219799242,1.628281307,0.814140654
0.284843004,0.398555887,0.277536165,0.960935057,0.480467528
0.650626958,0.889125751,0.989689346,2.529442055,1.264721028
0.820458106,0.255855228,0.916522413,1.992835747,0.996417873
0.202534006,0.628788538,0.890500326,1.72182287,0.860911435
0.242893455,0.142075504,0.7653623,1.15033126,0.57516563
0.810562817,0.496105115,0.14430205,1.450969982,0.725484991
0.282299328,0.308599879,0.673739764,1.264638971,0.632319485
0.708543445,0.026659735,0.065810257,0.801013436,0.400506718
0.295391229,0.504130157,0.057714571,0.857235958,0.428617979
0.986916983,0.650970223,0.303749769,1.941636976,0.970818488
0.483546669,0.896736721,0.766775335,2.147058725,1.073529362
0.31105392,0.48676214,0.325680109,1.123496168,0.561748084
0.953257546,0.996234035,0.568151812,2.517643394,1.258821697
0.962854832,0.394233375,0.143270238,1.500358445,0.750179223
0.171164891,0.64976802,0.19663797,1.017570881,0.508785441
0.032917725,0.092376735,0.481742999,0.607037459,0.30351873
0.930331417,0.725767009,0.696261576,2.352360002,1.176180001
0.166879799,0.202820411,0.709499248,1.079199459,0.539599729
0.132116194,0.496592238,0.385337072,1.014045504,0.507022752
0.420785186,0.294496022,0.527188072,1.24246928,0.62123464
0.198710995,0.554491621,0.264135898,1.017338515,0.508669257
0.26245448,0.423164256,0.80033157,1.485950306,0.742975153
0.806013121,0.313586506,0.762405269,1.882004896,0.941002448
0.366508034,0.765359413,0.521433171,1.653300619,0.826650309
0.297166791,0.643179481,0.19368608,1.134032352,0.567016176
0.0254957,0.758638478,0.143821917,0.927956095,0.463978048
0.002195557,0.051600464,0.526137625,0.579933646,0.289966823
0.702871513,0.388449609,0.808303611,1.899624733,0.949812367
0.527389922,0.67370036,0.532874042,1.733964324,0.866982162
0.663525112,0.708773363,0.584613071,1.956911546,0.978455773
0.168615779,0.327555554,0.635543552,1.131714885,0.565857442
0.338158329,0.451653049,0.357750034,1.147561413,0.573780706
0.611090655,0.284799367,0.655772581,1.551662603,0.775831302
0.571709884,0.944296762,0.032746319,1.548752964,0.774376482
0.747787764,0.875929078,0.971057247,2.594774089,1.297387045
0.78114807,0.605818656,0.93061985,2.317586576,1.158793288
0.735237316,0.863414754,0.813120466,2.411772536,1.205886268
0.822224205,0.949346979,0.745848638,2.517419822,1.258709911
0.65624556,0.172354325,0.390263168,1.218863053,0.609431527
0.487729058,0.148833816,0.833963832,1.470526706,0.735263353
0.489543405,0.796737368,0.571374091,1.857654865,0.928827432
0.899977872,0.306198452,0.543263019,1.749439343,0.874719671
0.524932571,0.675444947,0.957496029,2.157873548,1.078936774
0.734724108,0.662739732,0.290322499,1.687786338,0.843893169
0.232777512,0.607068999,0.151084897,0.990931408,0.495465704
0.820394985,0.07440405,0.184098422,1.078897457,0.539448728
0.400554014,0.121388748,0.252570694,0.774513456,0.387256728
0.216097436,0.193952455,0.81305098,1.223100871,0.611550435
0.616686792,0.520594301,0.624335158,1.76161625,0.880808125
0.275576704,0.070614838,0.090040357,0.4362319,0.21811595
0.914034756,0.223770457,0.575425684,1.713230896,0.856615448
0.103472498,0.020622205,0.953865567,1.07796027,0.538980135
0.198843298,0.460923097,0.806270081,1.466036476,0.733018238
0.488938536,0.57937167,0.460670017,1.528980223,0.764490111
0.192751803,0.150746627,0.482702947,0.826201377,0.413100689
0.64563124,0.263259421,0.075214884,0.984105544,0.492052772
0.525418128,0.805790852,0.090091008,1.421299989,0.710649994
0.861035525,0.060683146,0.241247174,1.162965844,0.581482922
0.725343238,0.947674738,0.289757819,1.962775796,0.981387898
0.84817331,0.50931297,0.158579067,1.516065346,0.758032673
0.767873806,0.062846439,0.900148279,1.730868524,0.865434262
0.756833004,0.620037977,0.752048255,2.128919236,1.064459618
0.321727301,0.443080867,0.571462214,1.336270382,0.668135191
0.345663852,0.350272657,0.365568662,1.061505171,0.530752586
0.493846288,0.685644389,0.590808892,1.770299569,0.885149784
0.065097843,0.873606743,0.116490101,1.055194687,0.527597343
0.435827505,0.878601955,0.747568067,2.061997527,1.030998763
0.191195928,0.622788448,0.004151303,0.818135678,0.409067839
0.662368453,0.939171918,0.339979526,1.941519898,0.970759949
0.199907934,0.823349873,0.926736674,1.949994482,0.974997241
0.858855352,0.225783097,0.354217903,1.438856351,0.719428176
0.644622476,0.936408316,0.121235192,1.702265983,0.851132992
0.658913934,0.414536673,0.987181811,2.060632418,1.030316209
0.243558983,0.874427668,0.557884785,1.675871436,0.837935718
0.462646206,0.687736159,0.019312198,1.169694563,0.584847282
0.651216456,0.778305866,0.314741156,1.744263477,0.872131739
0.332342983,0.202465485,0.027324802,0.56213327,0.281066635
0.588924698,0.742409996,0.216997044,1.548331738,0.774165869
0.021574406,0.084405005,0.939962602,1.045942014,0.522971007
0.971394795,0.175916166,0.608656982,1.755967943,0.877983972
0.670594112,0.558314887,0.034202502,1.263111502,0.631555751
0.236043572,0.930307886,0.915984853,2.082336311,1.041168156
0.992979288,0.553409547,0.865188332,2.411577167,1.205788584
0.084058616,0.542974405,0.286031978,0.913065,0.4565325
0.78527155,0.630847359,0.36932089,1.785439799,0.8927199
0.704127759,0.818952599,0.990853801,2.513934159,1.25696708
0.719938789,0.00561215,0.136952904,0.862503843,0.431251922
0.382319038,0.540492852,0.673890158,1.596702049,0.798351024
0.408024347,0.366178857,0.162218314,0.936421518,0.468210759
0.006995275,0.672335068,0.259740132,0.939070475,0.469535238
0.816384567,0.293374237,0.279164197,1.388923001,0.694461501
0.245729353,0.697399828,0.960546158,1.903675338,0.951837669
0.042371528,0.858257895,0.222994738,1.123624162,0.561812081
0.882419235,0.440262274,0.919958635,2.242640144,1.121320072
0.383511203,0.255796855,0.77459535,1.413903408,0.706951704
0.342652336,0.057015783,0.861010702,1.260678822,0.630339411
0.650983747,0.635169295,0.236838788,1.52299183,0.761495915
0.006179388,0.403090738,0.648716352,1.057986478,0.528993239
0.082733727,0.053437755,0.423193215,0.559364697,0.279682349
0.656198867,0.101112043,0.15483091,0.912141821,0.45607091
0.94348993,0.339559973,0.272122622,1.555172524,0.777586262
0.993743676,0.908511559,0.913262891,2.815518127,1.407759063
0.693351068,0.030123901,0.182711454,0.906186423,0.453093211
0.273646082,0.373709288,0.757328804,1.404684174,0.702342087
0.321130268,0.531839804,0.78183628,1.634806352,0.817403176
0.269008207,0.600376303,0.386611061,1.255995572,0.627997786
0.391970213,0.908040008,0.742863105,2.042873325,1.021436663
0.903103733,0.98683273,0.128047101,2.017983565,1.008991782
0.36492539,0.405398,0.525576193,1.295899584,0.647949792
0.709630348,0.192229594,0.977297534,1.879157476,0.939578738
0.555534342,0.419859135,0.303089917,1.278483393,0.639241696
0.825947678,0.098073163,0.938505536,1.862526377,0.931263188
0.705469257,0.839798398,0.134306818,1.679574473,0.839787237
0.374870491,0.519791638,0.235970014,1.130632142,0.565316071
0.670630989,0.594730034,0.182748638,1.448109661,0.72405483
0.496698807,0.7153202,0.533060338,1.745079345,0.872539673
0.130319258,0.226761789,0.052106762,0.409187808,0.204593904
0.250329154,0.900838947,0.104313535,1.255481635,0.627740818
0.980326852,0.405641354,0.119122587,1.505090792,0.752545396
0.281355537,0.750154954,0.568148765,1.599659255,0.799829628
0.92662087,0.38890206,0.734706166,2.050229096,1.025114548
0.131919141,0.985833194,0.72448568,1.842238015,0.921119007
0.305400181,0.408697245,0.576938533,1.291035958,0.645517979
0.938813471,0.186570469,0.418571071,1.543955011,0.771977506
0.663299495,0.991326454,0.487148244,2.141774193,1.070887096
0.105105778,0.642488725,0.477495274,1.225089777,0.612544888
0.146674392,0.006128753,0.58211161,0.734914755,0.367457377
0.717879485,0.652415734,0.044663842,1.414959062,0.707479531
0.703435791,0.674555554,0.948391403,2.326382747,1.163191374
0.146090697,0.553913675,0.964610571,1.664614943,0.832307471
0.766117357,0.626426918,0.44172656,1.834270835,0.917135418
0.919938467,0.378836382,0.73769151,2.036466358,1.018233179
0.325700564,0.1066419,0.886426846,1.31876931,0.659384655
0.030567156,0.257536173,0.640767132,0.928870461,0.46443523
0.860243334,0.306534129,0.56706595,1.733843412,0.866921706
0.039505434,0.925800823,0.61143771,1.576743966,0.788371983
0.479004019,0.424097759,0.375611582,1.27871336,0.63935668
0.721363457,0.077791924,0.149961764,0.949117146,0.474558573
0.277942461,0.83852016,0.689283237,1.805745859,0.90287293
0.790747007,0.810599198,0.407429113,2.008775318,1.004387659
0.465574173,0.195584181,0.090128675,0.751287029,0.375643514
0.954059187,0.356167259,0.648382719,1.958609165,0.979304582
0.563467176,0.070385583,0.590250613,1.224103372,0.612051686
0.442816618,0.525184783,0.981530997,1.949532397,0.974766199
0.736694729,0.310771321,0.792691616,1.840157666,0.920078833
0.61437349,0.308540548,0.735799861,1.658713899,0.82935695
0.644415193,0.101392104,0.678403777,1.424211075,0.712105537
0.897570767,0.195948971,0.676851378,1.770371116,0.885185558
0.072418675,0.003443684,0.702904127,0.778766485,0.389383243
0.748771391,0.532057155,0.044352586,1.325181132,0.662590566
0.646338389,0.588946377,0.541948709,1.777233476,0.888616738
0.071413173,0.526037387,0.47050844,1.067959,0.5339795
0.756658296,0.546706174,0.795800504,2.099164974,1.049582487
0.040060106,0.880496557,0.649461493,1.570018157,0.785009078
0.830196994,0.38850999,0.49027383,1.708980815,0.854490407
0.63378689,0.98848612,0.052807249,1.675080259,0.837540129
0.684463709,0.568779053,0.252674771,1.505917533,0.752958767
0.458563078,0.749381072,0.334548797,1.542492947,0.771246473
0.107287875,0.687349891,0.729253332,1.523891098,0.761945549
0.189692529,0.482590396,0.114574086,0.786857012,0.393428506
0.128011902,0.191984046,0.209440366,0.529436314,0.264718157
0.58997147,0.787449659,0.895498808,2.272919936,1.136459968
0.095763626,0.551100616,0.492293768,1.139158009,0.569579005
0.913611084,0.512835721,0.701784872,2.128231677,1.064115839
0.672392749,0.004391189,0.97575315,1.652537088,0.826268544
0.771608477,0.952080512,0.286887585,2.010576574,1.005288287
0.569005998,0.930560377,0.621012975,2.12057935,1.060289675
0.838335267,0.612715777,0.975975377,2.427026421,1.21351321
0.330943863,0.141270518,0.589480182,1.061694563,0.530847281
0.379735415,0.753646349,0.029223454,1.162605217,0.581302608
0.328863928,0.432409104,0.824593421,1.585866453,0.792933227
0.392910806,0.892923623,0.929535367,2.215369795,1.107684898
0.124563885,0.981956555,0.333105871,1.439626311,0.719813155
0.009752023,0.898816072,0.520787581,1.429355677,0.714677838
0.699186165,0.268121713,0.73372475,1.701032628,0.850516314
0.650931088,0.57272449,0.918281964,2.141937542,1.070968771
0.828207885,0.93221354,0.766300569,2.526721993,1.263360997
0.8379149,0.269262104,0.830760102,1.937937106,0.968968553
0.900334703,0.08231656,0.611411922,1.594063185,0.797031592
0.295508987,0.310439638,0.943035731,1.548984356,0.774492178
0.771537405,0.52060893,0.076441756,1.368588091,0.684294046
0.101098663,0.143540792,0.141719798,0.386359253,0.193179626
0.625532545,0.82271587,0.036251443,1.484499858,0.742249929
0.910160323,0.233023432,0.075612654,1.218796409,0.609398204
0.827775215,0.357850165,0.473680182,1.659305563,0.829652781
0.841767972,0.285657488,0.31228847,1.439713931,0.719856965
0.654691763,0.327638602,0.355218869,1.337549234,0.668774617
0.389472259,0.832724608,0.212952821,1.435149687,0.717574844
0.701493055,0.996563452,0.24670908,1.944765587,0.972382793
0.834446763,0.099260086,0.903343994,1.837050843,0.918525421
0.511822676,0.919270396,0.577900091,2.008993163,1.004496582
0.108431675,0.414348027,0.829468669,1.352248371,0.676124185
0.207865341,0.772445167,0.196961174,1.177271682,0.588635841
0.186919136,0.612283568,0.636267831,1.435470535,0.717735268
0.589014796,0.509605264,0.475061899,1.573681958,0.786840979
0.867925998,0.291187843,0.988439254,2.147553095,1.073776547
0.713406566,0.767205469,0.269404342,1.750016377,0.875008189
0.328269865,0.289276235,0.538215341,1.155761441,0.57788072
0.027107201,0.647683883,0.859102223,1.533893306,0.766946653
0.046601348,0.001338518,0.11947903,0.167418897,0.083709448
0.517711671,0.336655249,0.044718781,0.899085701,0.44954285
0.202217087,0.390114833,0.03027293,0.622604851,0.311302425
0.49095532,0.493943395,0.094691067,1.079589781,0.539794891
0.841100366,0.927825776,0.901945651,2.670871793,1.335435897
0.735144708,0.10210934,0.852925203,1.690179251,0.845089625
0.539919292,0.371385469,0.427513789,1.33881855,0.669409275
0.230546306,0.724174346,0.168918554,1.123639207,0.561819603
0.612668574,0.435361342,0.645762501,1.693792417,0.846896208
0.989674523,0.498146837,0.996121168,2.483942527,1.241971264
0.390447096,0.918199557,0.165288848,1.473935501,0.73696775
0.374156664,0.418912991,0.104988274,0.89805793,0.449028965
0.342171657,0.376311231,0.935241475,1.653724363,0.826862182
0.245170287,0.509943984,0.353379735,1.108494006,0.554247003
0.704813826,0.676410583,0.809064534,2.190288943,1.095144472
0.609773179,0.588787689,0.341972395,1.540533263,0.770266631
0.218477967,0.549022076,0.945631526,1.713131569,0.856565785
0.156407409,0.331761968,0.19536011,0.683529488,0.341764744
0.519458457,0.429243805,0.630711589,1.57941385,0.789706925
0.099406139,0.934523442,0.78614406,1.82007364,0.91003682
0.937475159,0.87713007,0.226129481,2.040734711,1.020367356
0.240213632,0.930136387,0.721473195,1.891823214,0.945911607
0.446983446,0.194698414,0.012967394,0.654649253,0.327324627
0.448574445,0.477553324,0.271879805,1.198007574,0.599003787
0.145815235,0.10149263,0.786834254,1.034142119,0.51707106
0.453996095,0.795475275,0.831100168,2.080571539,1.040285769
0.362953408,0.965276446,0.422779084,1.751008939,0.875504469
0.641016577,0.190475637,0.121024808,0.952517021,0.476258511
0.293294662,0.492182776,0.302473237,1.087950675,0.543975338
0.019126972,0.173190974,0.114835903,0.307153849,0.153576924
0.810758263,0.856849883,0.271779673,1.939387819,0.96969391
0.339610758,0.938987923,0.745026217,2.023624898,1.011812449
